Objective,Organizations and Project ID,Project Description,Project Title,Status,Actual Approval Date,Actual Completion Date,Actual Start Date,Proposed Approval Date,Proposed Completion Date,Proposed Start Date,Country,District,Region,Zone,Donor Agency,Cumulative Commitment,Cumulative Disbursement,Donor Group,Primary Sector,Primary Sector sub-sector,2010 Actual Commitments,2010 Actual Disbursements,2010 Planned Commitments,2010 Planned disbursements,2011 Actual Commitments,2011 Actual Disbursements,2011 Planned Commitments,2011 Planned disbursements,2012 Actual Commitments,2012 Actual Disbursements,2012 Planned Commitments,2012 Planned disbursements,2013 Actual Commitments,2013 Actual Disbursements,2013 Planned Commitments,2013 Planned disbursements,Total Actual Commitments,Total Actual Disbursements,Total Planned Commitments,Total Planned disbursements
  ,521-A-00-09-00025 (Agence des États-Unis pour le développement international), ,Programme de Financement Intégré pour les Filières et les Entreprises Agricoles (HIFIVE) / Haiti Integrated Financing for Value Chains & Enterprises (HIFIVE),Ongoing,,,01/06/2009,,31/05/2014,01/06/2009,Haiti, ," - Artibonite
 - Centre
 - Grande Anse
 - Nippes
 - Nord
 - Nord-Est
 - Nord-Ouest
 - Ouest
 - Sud
 - Sud-Est"," - Aquin Arrondissement
 - Belle-Anse Arrondissement
 - Borgne Arrondissement
 - Cap-Haïtien Arrondissement
 - Croix-des-Bouquets Arrondissement
 - Fort-Liberté Arrondissement
 - Gros Morne Arrondissement
 - Hinche Arrondissement
 - Jacmel Arrondissement
 - Jérémie Arrondissement
 - La Gonave Arrondissement
 - Lascahobas Arrondissement
 - Le Trou-du-Nord
 - Limbé Arrondissement
 - Léogâne Arrondissement
 - Marmelade Arrondissement
 - Miragôane Arrondissement
 - Mirebalais Arrondissement
 - Ouanaminthe Arrondissement
 - Plaissance Arrondissement
 - Port-au-Prince Arrondissement
 - Saint-Louis du Nord Arrondissement
 - Saint-Marc Arrondissement
 - Saint-Raphaël Arrondissement",Agence des États-Unis pour le développement international,40669702,30181334,États-Unis,240 - BANQUES ET SERVICES FINANCIERS, , , , , , , , , ,37169702,28881334,37169702, ,3500000,1300000, ,4369000,40669702,30181334,37169702,4369000
  ,521-C-00-11-00012 (Agence des États-Unis pour le développement international), ,Réparation au moins de cinq sous-stations électriques prioritaires dans la region metropolitaine / South - Rehab of Five Sub Stations - Construction,Operationally closed,,,28/07/2011,,16/04/2013,28/07/2011,Haiti, ,Ouest," - Croix-des-Bouquets Arrondissement
 - Port-au-Prince Arrondissement",Agence des États-Unis pour le développement international,14910475,14910475,États-Unis,230 - ENERGIE (PRODUCTION ET DISTRIBUTION), , , , , , , , , ,14910475,14910475,14910475, , , , , ,14910475,14910475,14910475, 
  ,EHC-E-00-04-00004 (Agence des États-Unis pour le développement international), ,Projet Tout Timoun Al Li (TOTAL),Ongoing,,,01/08/2012,,05/12/2015,01/08/2012,Haiti, ," - Artibonite
 - Ouest"," - L'Arcahaie Arrondissement
 - Port-au-Prince Arrondissement
 - Saint-Marc Arrondissement",Agence des États-Unis pour le développement international,12965642,10277577,États-Unis,110 - EDUCATION, , , , , , , , , ,12965642,9000000,12965642, , ,1277577, ,10463403,12965642,10277577,12965642,10463403
 , , ,Construction de 15 ponts dans le Nord-Ouest (axe Carrefour Joffre - Port-de-Paix) / NY Pledge (PETROCARIBE Agreement - New Funds) // (Source : OSE/Venezuela),Ongoing,,,,,30/06/2012,30/06/2010,Haiti, ,Nord-Ouest, ,Ambassade du Vénézuela,22101938,11957478,Venezuela,210 - TRANSPORTS ET ENTREPOSAGE, , ,5918810, , , ,6038668, , , , , , , , , , ,22101938,11957478, , 
 , , ,"Acquisition d'équipement pour le Centre National des équipements (CNE-MTPTC) - 3 fardiers (loboy), 3 camions / NY Pledge (PETROCARIBE Agreement - New Funds) // (Source : OSE/Venezuela)",Ongoing,,,,,30/06/2011,30/06/2010,Haiti, ,Ouest, ,Ambassade du Vénézuela,2167000,1982200,Venezuela,160 - SERVICES ET INFRASTRUCTURES SOCIAUX DIVERS, , ,978300, , , ,1003900, , , , , , , , , , ,2167000,1982200, , 
 , , ,Réhabilitation de la route Baie de l'Acul / NY Pledge (PETROCARIBE Agreement - New Fund) // (Source : OSE/Venezuela),Ongoing,,,,,30/06/2012,30/06/2011,Haiti," - Milot
 - l'Acul du Nord",Nord,L'Acul du Nord Arrondissement,Ambassade du Vénézuela,17400000,5151290,Venezuela,210 - TRANSPORTS ET ENTREPOSAGE,21020 - Transport routier,17400000, , , , ,5151290, , , , , , , , , , ,17400000,5151290, , 
 , , ,Expropriation Cayes-Jeremie / NY Pledge (PETROCARIBE Agreement - New Funds) // Source : OSE/Venezuela),Ongoing,,,,,30/06/2012,30/06/2011,Haiti, ,Sud, ,Ambassade du Vénézuela,1500000,0,Venezuela,210 - TRANSPORTS ET ENTREPOSAGE, ,1500000, , , , , , , , , , , , , , , ,1500000, , , 
 , , ,Renforcement de l'Université d'Etat d'Haiti / NY Pledge (PETROCARIBE Agreement New Funds) // (Source : OSE/Venezuela),Ongoing,,,,,,,Haiti, ,Ouest, ,Ambassade du Vénézuela,2958333,439874,Venezuela,110 - EDUCATION, , , , , , ,439874, , , , , , , , , , ,2958333,439874, , 
  ,2675 /2008 (Agence espagnole de coopération internationale pour le développement), ,"APPUI A L'EDUCATION FONDAMENTALE (EFACAP) DE MARIGOT, SUDEST HAITI (Phase I)",Operationally closed,05/12/2008,,30/06/2009,,30/06/2012,30/06/2009,Haiti,Belle-Anse,Sud-Est,Belle-Anse Arrondissement,Agence espagnole de coopération internationale pour le développement,685714.285,685714.285,Espagne,110 - EDUCATION, , , , , , , , , , ,685714.285, , , , , , ,685714.285,685714.285,685714.285, 
  ,2123 /2010 (Agence espagnole de coopération internationale pour le développement), ,APPUI PROGRAMATIQUE: IMPLEMENTATION DU PLAN DE RESTRUCTURATION ET DE MODERNISATION DE L'OFFRE DES SERVICES EDUCATIFS DANS LA REGION DU SUD'EST (PREMOSE Phase I)/ NY Pledge (Existing funds) // (Source : OSE/Espagne),Operationally closed,,,13/10/2011,01/02/2010,13/10/2014,13/10/2011,Haiti, ,Sud-Est, ,Ambassade d'Espagne,6493506.493,11609740.26,Espagne,110 - EDUCATION, , , , , ,6493506.493, ,6493506.493, , ,6493506.493, , , ,5116233.766, , ,6493506.493,11609740.26,6493506.493, 
  ,2121 /2010 (Agence espagnole de coopération internationale pour le développement), ,APPUI AU PROGRAMME D'ALPHABETISATION ET DE FORMATION AUX PETITS METIERS (LIFE) - Phase III,Operationally closed,23/11/2010,,07/04/2011,,07/07/2013,07/04/2011,Haiti, ,Sud-Est, ,Agence espagnole de coopération internationale pour le développement,259740.259,259740.259,Espagne,110 - EDUCATION, ,259740.259, ,259740.259, , , , , , ,259740.259, , , , , , ,259740.259,259740.259,259740.259, 
  ,2115 /2011 (Agence espagnole de coopération internationale pour le développement), ,PROJET D'APPUI A LA RECUPERATION DES LACS NATURELS ET DES COLLINES DANS LE DEPARTEMENT DU SUD-EST ET RENFORCEMENT,Operationally closed,,,08/02/2012,01/02/2011,08/08/2013,08/02/2012,Haiti, ,Sud-Est, ,Agence espagnole de coopération internationale pour le développement,259740.259,259740.259,Espagne,311 - AGRICULTURE, , , , , ,259740.259, ,259740.259, , ,259740.259, , , , , , ,259740.259,259740.259,259740.259, 
  ,1125 /2011 (Agence espagnole de coopération internationale pour le développement), ,PROJET DE RENFORCEMENT DE LA PECHE MARITIME DANS LE DEPARTEMENT DU SUD-EST (PHASE VI),Operationally closed,02/02/2011,,08/02/2012,,08/08/2013,08/02/2012,Haiti,Marigot,Sud-Est,Jacmel Arrondissement,Agence espagnole de coopération internationale pour le développement,298701.298,298701.298,Espagne,500 - AIDE-PROGRAMME ET PRODUITS, , , , , ,298701.298, ,298701.298, , ,298701.298, , , , , , ,298701.298,298701.298,298701.298, 
 , , ,Drainage-Nord-Est / NY Pledge (PETROCARIBE Agreement - New Funds) // (Source : OSE/Venezuela),Ongoing,,,,,30/06/2012,30/06/2011,Haiti, ,Nord-Est, ,Ambassade du Vénézuela,1000000,0,Venezuela,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT","410 - Protection de l’environnement, général", , , , , , , , , , , , , , , , ,1000000, , , 
  ,11-CAP1-0510 /2011 (Agence espagnole de coopération internationale pour le développement), ,Amélioration de la qualité de l'éducation primaire en Haïti par le biais du renforcement des études de maîtrise et de pédagogie à l'Ecole Normale Supérieure de l'UEH.,Operationally closed,,,01/09/2011,,01/12/2013,01/09/2011,Haiti, , , ,Agence espagnole de coopération internationale pour le développement,246363.636,246363.636,Espagne,110 - EDUCATION, , , , , , , , , ,246363.636,246363.636,246363.636, , , , , ,246363.636,246363.636,246363.636, 
  ,1608-1 /2011 (Agence espagnole de coopération internationale pour le développement), ,Programmes de coopération au développement,Operationally closed,,,30/08/2011,,26/02/2012,30/08/2011,Haiti, , , ,Agence espagnole de coopération internationale pour le développement,155844.155,155844.155,Espagne,150 - GOUVERNEMENT ET SOCIETE CIVILE, ,155844.155, ,155844.155, , , , , , ,155844.155, , , , , , ,155844.155,155844.155,155844.155, 
  , , ,Réhabilitation de la centrale hydroélectrique de Péligre,Ongoing,,,,,31/12/2015,30/06/2011,Haiti, ," - Centre
 - Ouest"," - Mirebalais Arrondissement
 - Port-au-Prince Arrondissement",Ambassade d'Allemagne,12987012.99,1987012.987,Allemagne,230 - ENERGIE (PRODUCTION ET DISTRIBUTION), ,12987012.99, , , , ,1987012.987, ,1987012.987, , , , , , , , ,12987012.99,1987012.987, ,1987012.987
  ,HA-T1066 (Banque interaméricaine de développement),,Support to training of trainers for the TVET system - (BID/HA-T1066),Ongoing,17/12/2008,,09/02/2009,17/12/2008,,09/02/2009,Haiti, , , ," - Banque interaméricaine de développement
 - Ministère de l’Economie et des Finances",275000,195481," - Banque interaméricaine de développement
 - Ministères - Services internes centraux",110 - EDUCATION,112 - Éducation de base,25000,116603, , , ,50162, , , ,28716, , , , , ,21675,275000,195481, ,21675
  ,HA-L1006 / (2391/GR-HA (1668/SF-HA) (Banque interaméricaine de développement), ,Programme de renforcement institutionnel de la gestion environnementale - (BID/HA-L1006 ),Ongoing,18/08/2006,,,23/11/2005,30/06/2012,23/11/2005,Haiti, , , ," - Banque interaméricaine de développement
 - Ministère de l’Economie et des Finances",5045000,4997424," - Banque interaméricaine de développement
 - Ministères - Services internes centraux","400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT","410 - Protection de l’environnement, général",45000,556403, , , ,1801279, ,935000, ,192416, , , , , ,60000,5045000,4997424, ,995000
  ,HA-X102 (Banque interaméricaine de développement),,Port Au Prince Water and Sanitation Project - (BID/HA-X1021),Ongoing,21/07/2010,,30/08/2015,21/07/2010,,09/08/2010,Haiti, ,Ouest, ,Banque interaméricaine de développement,15000000,11863680,Banque interaméricaine de développement,140 - EAU ET ASSAINISSEMENT, , , , , , ,6994404, ,1375288, ,4869276, , , , , ,5000000,15000000,11863680, ,6375288
  ,HA-T1119 (Banque interaméricaine de développement), ,Strategic Plan for Solid Waste Management in Four Intermediate Cities - (BID/HA-T1119),Ongoing,25/03/2010,,16/07/2010,25/03/2010,,16/07/2010,Haiti, ," - Artibonite
 - Nord-Est
 - Nord-Ouest
 - Sud", ," - Banque interaméricaine de développement
 - Ministère de l’Economie et des Finances",255000,63958," - Banque interaméricaine de développement
 - Ministères - Services internes centraux",140 - EAU ET ASSAINISSEMENT,14030 - Distribution d’eau potable de base et assainissement de base,5000, , , , ,54370, , , , , , , , , ,25815,255000,63958, ,25815
  ,HT-13/S-NF/57704/R/5349 (Bureau de la coordination des affaires humanitaires), ,CAP2013 - « Inclusion du handicap dans les stratégies des partenaires d’ECHO pour la fermeture des camps et le retour aux quartiers des personnes déplacées à Port Au Prince et Léogane » NH/2013/17 - 3013761,Ongoing,,,,,,,Haiti," - Léogâne
 - Port-au-Prince",Ouest," - Léogâne Arrondissement
 - Port-au-Prince Arrondissement"," - Ambassade d'Allemagne
 - Ambassade de Belgique",799764,0," - Allemagne
 - Belgique",700 - AIDE HUMANITAIRE, , , , , , , , , ,799764, , , , , , , ,799764, , , 
 ,HTI-12/H/45193/R/7560 (Bureau de la coordination des affaires humanitaires), ,"CAP2012 - Reconstruction of schools and disaster preparedness (committ new funds of 610.000 Euro for 2012 on September, 10th 2012) (BMZ-No.: 2011.1844.7)",Operationally closed,,,,,,,Haiti, , , ,Ambassade d'Allemagne,215202,0,Allemagne,700 - AIDE HUMANITAIRE, ,215202, , , , , , , , , , , , , , , ,215202, , , 
 ,HT-13/SNYS/58277/R/124 (Bureau de la coordination des affaires humanitaires), ,CAP2013 - Humanitarian response,Operationally closed,,,,,15/07/2010,15/01/2010,Haiti, ,Ouest, ," - Ambassade d'Allemagne
 - Ambassade du Danemark
 - Comité national UNICEF/Japon
 - Comité national UNICEF/Pays-Bas
 - Comité national UNICEF/Royaume-Uni
 - Fonds des Nations Unies pour l'enfance
 - UNICEF National Committee/Canada
 - UNICEF National Committee/Spain",3025954,3025954," - Allemagne
 - Danemark
 - Nations Unies
 - ONG non haïtienne",700 - AIDE HUMANITAIRE, , , , , , , , , ,3025954,3025954, , , , , , ,3025954,3025954, , 
  , , ,Formation Professionelle,Ongoing,,,,,30/04/2014,31/12/2011,Haiti," - Léogâne
 - Petit-Goâve",Ouest,Léogâne Arrondissement,Ambassade d'Allemagne,1493506.493,0,Allemagne,110 - EDUCATION,113 - Éducation secondaire, , , , ,1493506.493, , , , , , , , , , , ,1493506.493, , , 
  , , ,"Renforcement de la résilience des communités vulnerables contre les effets du changement climatique par la protection de ressources naturelles, la sécurité de subsistance et WASH à Belle Anse, Haiti",Ongoing,,,,,01/10/2015,01/10/2012,Haiti, ,Sud-Est,Belle-Anse Arrondissement,Ambassade d'Allemagne,186883.116,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT", , , , , , , , , ,186883.116, , , , , , , ,186883.116, , , 
  , , ,Stabilisation de ravine,Ongoing,,,,,31/07/2013,01/07/2012,Haiti,Delmas,Ouest,Port-au-Prince Arrondissement,Ambassade d'Allemagne,1155116.883,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT", , , , , , , , , ,1155116.883, , , , , , , ,1155116.883, , , 
  , , ,"Promotion de la qualification de professeurs / éducateurs, du respet des droits des enfants",Ongoing,,,,,01/11/2015,01/11/2012,Haiti," - Delmas
 - Petite Rivière de l''Artibonite
 - Port-au-Prince"," - Artibonite
 - Ouest"," - Dessalines
 - Port-au-Prince Arrondissement",Ambassade d'Allemagne,624720.779,0,Allemagne,110 - EDUCATION, , , , , , , , , ,624720.779, , , , , , , ,624720.779, , , 
  , , ,Augmentation et diversification des revenus des petits paysans,Ongoing,,,,,01/05/2015,01/09/2012,Haiti," - Marigot
 - Port-au-Prince"," - Ouest
 - Sud-Est"," - Jacmel Arrondissement
 - Léogâne Arrondissement
 - Port-au-Prince Arrondissement",Ambassade d'Allemagne,658611.688,0,Allemagne,500 - AIDE-PROGRAMME ET PRODUITS,520 - Aide alimentaire à des fins de développement/aide à la sécurité alimentaire, , , , ,658611.688, , , , , , , , , , , ,658611.688, , , 
  , , ,Renforcement de la résilience contre les catastrophes naturelles de la population rurale des communes de Petit Goave et de Grand Goave,Pipeline,,,,,30/09/2016,01/10/2013,Haiti," - Gressier
 - Léogâne
 - Petit-Goâve",Ouest," - Léogâne Arrondissement
 - Port-au-Prince Arrondissement",Ambassade d'Allemagne,2727272.727,0,Allemagne,160 - SERVICES ET INFRASTRUCTURES SOCIAUX DIVERS, , , , , , , , , , , , , ,2727272.727, , , ,2727272.727, , , 
  , , ,Santé maternelle et enfant,Ongoing,,,,,01/08/2016,01/09/2013,Haiti,Léogâne,Ouest,Léogâne Arrondissement,Ambassade d'Allemagne,649350.649,0,Allemagne,120 - SANTE, , , , , , , , , ,649350.649, , , , , , , ,649350.649, , , 
  , , ,"Reconstruction d'écoles et prévention de risques de désastres à Darbonne, Coraill et Orangers (Léogâne)",Operationally closed,,,,,01/05/2013,01/07/2011,Haiti,Léogâne,Ouest,Léogâne Arrondissement,Ambassade d'Allemagne,1311688.311,0,Allemagne,110 - EDUCATION, ,1311688.311, , , , , , , , , , , , , , , ,1311688.311, , , 
  , , ,Reconstruction et réduction de la vulnérabilité des bases économiques de l'agriculture paysanne dans la commune d'Ennery après les cyclones de septembre 2008,Operationally closed,,,,,31/10/2013,31/12/2009,Haiti," - Ennery
 - Gonaïves",Artibonite,Gonaïves,Ambassade d'Allemagne,7532467.532,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT", , , , , , , , , , , , , , , , , ,7532467.532, , , 
  , , ,Ministère fédéral de l'Agriculture - étude sur le potentiel commerciale et mise en oeuvre d'un programme de promotion de la cultivation du sisal,Ongoing,,,,,31/12/2014,01/09/2010," - Haiti
 - Madagascar
 - Tanzania", , , ,Ambassade d'Allemagne,616883.116,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT", , , , , , , , , , , , , , , , , ,616883.116, , , 
  , , ,Programme régional aux Caraibes de prévention du VIH/SIDA en coopération avec CARICOM,Ongoing,,,,,31/12/2015,01/01/2009," - Belize
 - Dominican Republic
 - Haiti
 - Jamaica", , , ,Ambassade d'Allemagne,27272727.27,0,Allemagne,120 - SANTE, , , , , , , , , , , , , , , , , ,27272727.27, , , 
  , , ,Ministère fédéral de l'Environnement - Développement et communication de feuilles de route en matière d'énergie décarbonée destinées aux petits états insulaires des Caraibes,Operationally closed,,,,,31/12/2012,01/09/2010," - Haiti
 - Jamaica", , , ,Ambassade d'Allemagne,649350.649,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT","410 - Protection de l’environnement, général", , , , , , , , , , , , , , , , ,649350.649, , , 
  , , ,Gestion intégrée du bassin versant transfrontalier de la rivière Libon dans la République d'Haïti et la République dominicaine,Ongoing,,,,,31/12/2015,01/01/2011," - Dominican Republic
 - Haiti", , , ,Ambassade d'Allemagne,5844155.844,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT","410 - Protection de l’environnement, général",5844155.844, , , , , , , , , , , , , , , ,5844155.844, , , 
  , , ,Ministère de la Coopération Internationale Allemand – Programme de Microprojets des Ambassades,Ongoing,,,,,,,Haiti, , , ,Ambassade d'Allemagne,168831.168,0,Allemagne,250 - ENTREPRISES ET AUTRES SERVICES,25010 - Services et institutions de soutien commerciaux, , , , , , , , , , , , ,168831.168, , , ,168831.168, , , 
  , , ,Appui et renforcement des structures de métrologie et standards de qualité dans les Caraibes,Ongoing,,,,,31/10/2015,01/01/2006,Haiti, , , ,Ambassade d'Allemagne,1298701.298,0,Allemagne,998 - NON AFFECTE/ NON SPECIFIE,99810 - Secteur non spécifié, , , , , , , , , , , , , , , , ,1298701.298, , , 
  , , ,Reconstruction et stabilisation des ressources et stratégies d’existence de la population à l’égard de la prévention des catastrophes naturelles et l’inclusion des gens handicapées,Ongoing,,,,,31/10/2013,01/10/2010,Haiti," - Gressier
 - Léogâne",Ouest," - Léogâne Arrondissement
 - Port-au-Prince Arrondissement",Ambassade d'Allemagne,5415584.415,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT", , , , , , , , , , , , , , , , , ,5415584.415, , , 
  , , ,Conditions de vie dans le Sud Est / Belle Anse,Operationally closed,,,,,30/06/2011,30/06/2010,Haiti,Belle-Anse,Sud-Est,Belle-Anse Arrondissement,Ambassade d'Allemagne,649350.649,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT", ,649350.649, , , , , , , , , , , , , , , ,649350.649, , , 
  , , ,Inklusion handicapped people,Ongoing,,,,,01/01/2014,01/01/2012,Haiti, ,Ouest, ,Ambassade d'Allemagne,1103896.103,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT",430 - Autres multi secteurs, , , , ,1103896.103, , , , , , , , , , , ,1103896.103, , , 
  , , ,Restauration et protection des moyens de subsistance des familles des petits paysans touchées par le séisme dans la région rurale montagneuse de Petit-Goâve et Grand-Goâve,Ongoing,,,,,31/12/2013,01/01/2012,Haiti, ,Ouest, ,Ambassade d'Allemagne,909090.909,0,Allemagne,"400 - DESTINATION PLURI-SECTO-RIELLE OU TRANSVERSALE, DONT ENVIRONNEMENT",430 - Autres multi secteurs, , , , ,909090.909, , , , , , , , , , , ,909090.909, , , 
